發展無縫公共運輸,推動全市公車 8 公里免費,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=22&zoom=100,82.026678,536.204588",目前本市轄內計有市區公車 57 條、免費公車 87 條及預計自交通部公路總局移撥之國道公路客運 98 條，共計 242 條路線。為促使國道公路客運先行移撥路線與市區公車之起程票價齊一化，及公路客運移撥業務無縫接軌，,本府將於 2 年內完成票證系統、檢核系統，並推動轉乘優惠機制，預計 106 年 1 月 1 日全面推動全市公車 8 公里免費，使本市公共運輸使用率由 104 年 12.7%，再提升 10%至 20%。本計畫未來 4 年施政重點規劃，詳下表 6。表6、全市公車8公里免費乘車優惠計畫施政重點規劃一覽表：年度 施政重點 104 1、完成前置作業(訂定電子票證營運規則、稽核程式開發)。 2、公路客運先行移撥票差補貼。 3、提升公車服務品質(降低車齡、汰換為低地板公車、提升準點率、改善服務態度)。 105 1、 完成前置作業(票證系統測試)。 2、 實施轉乘優惠。 106-107 全市8公里免費公車上路。,正在做,,,,
發展無縫公共運輸,強化觀光運輸機能,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=23&zoom=100,81.978236,761.1443",為強化本市觀光運輸機能，本府推出山線及海線觀光公車計畫。延續 103 年度台灣好行（景點接駁）山線觀光公車熱潮，104 年度於慈湖線及小烏來線觀光接駁巴士上，提供車上導覽、增設站點，如小烏來線新闢大溪老茶廠及原住民會館 2 處站點；慈湖線新闢好時節農莊 1 處站點，並透過觀光資源整合行銷，以吸引不同類型遊客族群、提升路線附加價值及旅遊深度。為滿足民眾對濱海地區觀光遊憩之運輸需求，本府完成海線觀光景點彙整，規劃闢駛「中壢-觀音-永安-新屋」及「桃園-竹圍-溪海-中壢」 2 線海線觀光公車，預計 104 年底通車營運。,"104 年度於慈湖線及小烏來線觀光接駁巴士上，提供車上導覽、增設站點，如小烏來線新闢大溪老茶廠及原住民會館 2 處站點；慈湖線新闢好時節農莊 1 處站點。
本府完成海線觀光景點彙整，規劃闢駛「中壢-觀音-永安-新屋」及「桃園-竹圍-溪海-中壢」 2 線海線觀光公車，預計 104 年底通車營運。",正在做,,,,
建構完善轉運樞紐,設置公車轉運站,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=24&zoom=100,81.978236,247.6643",本府規劃於機場捷運線 A21 站、航空城捷運線 G12 站及大溪等地區設置公車轉運站，將國道客運攔截於市中心區外，並輔以接駁車連結，降低市中心交通負荷，提高國道客運之運轉效率，以達民眾、業者、政府三贏之局面。,目前 A21 轉運站設置工程由高鐵局辦理工程施工中，預定 104 年底完工；G12 用地由本府辦理變更都市計畫中；大溪轉運站因用地屬國防部軍備局，本府將賡續與該軍備局協調取得用地後進行規劃。,正在做,,,,
建構完善轉運樞紐,捷運站普設自行車及機車停車場,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=25&zoom=100,81.978236,736.1243","為增加轉運站及捷運站停車空間、整頓道路市容，104 年度預計於機場捷運線各捷運站周邊，增設小汽車格 4,525 個、機車格 2,398 個及自行車格 332 個。",目前已完成現勘規劃，預計 104 年底全部完成,正在做,,,,
婦女權益,推動婦女學苑,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=25&zoom=100,81.978236,461.1443",104 年度將結合社區大學延續婦女成長課程，於各區婦幼館辦理巡迴駐點婦女福利諮詢服務與婦女權益暨性別平等宣導，推動與拓展婦女學苑之服務至本市各區。另補助社團辦理社區女性成長學苑，提供就近、可及婦女學苑—婦女成長課程與便利性的教育服務機會，促進婦女公共事務參與。,,,無完成進度說明,,,
婦女權益,設立婦女中途之家,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=25&zoom=100,81.978236,261.1643",為協助受暴婦女脫離暴力環境，本府設置 2 處緊急庇護家園，分別為桃安園及育馨園，共計 40 個床位，提供受暴婦女短期安置服務，使其獲得喘息機會，並保障人身安全。進一步考量中長期安置措施，本府積極規劃設置婦女中途之家，並結合本市社會住宅，以平實價格提供為期 1 至 2 年的中長期居住服務，定期關懷訪視婦女生活狀況，提供各項服務並辦理培力課程，積極輔導就業與獨立生活，保障婦女權益，透過混居型社會住宅方案，避免婦女被標籤化並使其免於恐懼及暴力威脅。,本府設置 2 處緊急庇護家園，分別為桃安園及育馨園，共計 40 個床位，提供受暴婦女短期安置服務,正在做,,,,
婦女權益,微型貸款:微型創業鳳凰貸款,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=26&zoom=100,102.06,661.1243",為便於民眾取得微型創業鳳凰貸款資訊，經濟部中小企業處於本府 4 樓勞動局設置桃竹苗區之駐點窗口，由專人提供諮詢或協助，最高可貸金額為 100 萬元。,經濟部中小企業處於本府 4 樓勞動局設置桃竹苗區之駐點窗口，由專人提供諮詢或協助，最高可貸金額為 100 萬元。,正在做,,,,
婦女權益,微型貸款:身心障礙者創業貸款,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=26&zoom=100,102.06,561.1643",為照顧弱勢族群，規劃提供身心障礙者申請之創業貸款方案，最高可貸金額同樣為 100 萬元。,,,無完成進度說明,,,
老人福利,發放重陽禮金,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=26&zoom=100,65.94,486.1643","隨著高齡化及快速老化，相關福利之規劃刻不容緩。本府除三節獎勵金(每年 7,500 元)賡續辦理外，並擴大辦理 65 歲以上老人免費裝假牙、健保費補助、發放重陽禮金(每人 2,000 元、99 歲以上 2 萬元) 及完善在地照護。",,,無完成進度說明,,,
老人福利,長者假牙補助,"https://689340cd4fad71557e96f4b9891f71a466f7e70b-www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=26&zoom=100,102.06,561.1643",104 年度本府將延續辦理 65 歲以上長者暨55歲以上原住民免費裝置活動假牙，並開放材質升級合理負擔的選擇。,,,無完成進度說明,,,
老人福利,65 歲以上老人健保免費,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=26&zoom=100,81.978236,286.1243",104 年度規劃擴大辦理 65 歲以上特約醫生幫老人裝假牙(原住民 55 歲以上) 其綜合所得稅稅率未達 20%家戶之長者補助健保費，每月每人最高可補助 749 元，預計 12 萬人受惠。,,,無完成進度說明,,,
老人福利,在地照護機制:居家服務,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=26&zoom=100,106.08,136.1243",本府 104 年度賡續委託桃園仁愛之家、紅十字會、寬福護理之家及桃園市照顧服務協進會等 4 個單位辦理失能者身體照顧與家務服務，服務涵蓋全市 13 區。此外，為提升居家服務品質，本府將督導委外單位辦理照顧服務員訓練及居家服務督導員在職訓練，以達訓用合一。桃園照顧服務協會提供老人日間照顧服務,本府 104 年度賡續委託桃園仁愛之家、紅十字會、寬福護理之家及桃園市照顧服務協進會等 4 個單位辦理失能者身體照顧與家務服務，服務涵蓋全市 13 區。,正在做,,,,
老人福利,在地照護機制:一區一日照中心,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=27&zoom=100,106.08,611.1443",今年除現有的 4 家日間照顧服務中心外(桃園區 2 家、楊梅區 1 家、平鎮區 1 家)，預計於新屋區、蘆竹區、大溪區、龜山區及龍潭區各成立 1 家，中壢區成立 2 家，合計 7 家，提供輕、中度失能或失智長者日間照顧服務，並朝 105 年至少一區一日照中心目標努力，未來 3 年規劃設立情形詳下表 8。表 8、日間照顧中心未來 3 年設置規劃一覽表：年度 104 105 106 日間照顧中心新設立數 7 3 5 累計 7 10 15,預計於新屋區、蘆竹區、大溪區、龜山區及龍潭區各成立 1 家，中壢區成立 2 家，合計 7 家，提供輕、中度失能或失智長者日間照顧服務，並朝 105 年至少一區一日照中心目標努力，未來 3 年規劃設立情形詳下表 8。表 8、日間照顧中心未來 3 年設置規劃一覽表：年度 104 105 106 日間照顧中心新設立數 7 3 5 累計 7 10 15,正在做,,,,
老人福利,在地照護機制:身心障礙者福利項目,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=27&zoom=100,106.08,349.1243",為使身心障礙者獲得在地化社區日間服務，本府提供 3 處日間作業服務。預計 104 年由原本 3 處提升為 4 處並賡續朝 107 年至少一區一處日間照顧服務設施目標努力。,本府提供 3 處日間作業服務。預計 104 年由原本 3 處提升為 4 處並賡續朝 107 年至少一區一處日間照顧服務設施目標努力。,正在做,,,,
老人福利,在地照護機制:300 個老人社區關懷據點,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=27&zoom=100,106.08,249.1643",目前本市共有123個老人社區照顧關懷據點，提供關懷訪視、健康促進、餐飲服務及電話問安等服務，服務範圍涵蓋 296 個村里，涵蓋率為社區照顧關懷據點舉辦愛心菜園活動 59%。 104 年度預計新增 30 點，未來 4 年內將結合民間團體拓點，達成 300 點為目標，詳下表 9。同時將規劃多元方案及餐飲加值服務方案，提高據點共餐頻率及豐富活動設計，讓長者在據點享有更生動有趣的銀髮生活。表 9、社區照顧關懷據點拓點規劃一覽表：年度 104 105 106 107 社區照顧關懷據點新增拓點數 30 40-50 40-50 40-50 累計 30 70-80 110-130 150-180,"104 年度預計新增 30 點，未來 4 年內將結合民間團體拓點，達成 300 點為目標，詳下表 9。
表 9、社區照顧關懷據點拓點規劃一覽表：年度 104 105 106 107 社區照顧關懷據點新增拓點數 30 40-50 40-50 40-50 累計 30 70-80 110-130 150-180",正在做,,,,
老人福利,在地照護機制:強化社區的服務與互助功能,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=28&zoom=100,106.08,574.1243",為鼓勵民眾社會參與，強化社區服務與互動，本府於今年 5 月底將設置「桃園市非營利組織發展中心」（NPO 中心），協助公民社團與人民團體的發展，讓社團幹部學習規劃議題、經營組織、獲取資源，世代交流-陪伴植栽趣以強化社團力量，輔導公共參與能力，讓人民團體發展更健全，帶動社會進步，讓台灣民主更深化。,本府於今年 5 月底將設置「桃園市非營利組織發展中心」（NPO 中心）,正在做,,,,
老人福利,在地照護機制:提高社會工作專職人員數至現有人數之 1.5 倍,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=28&zoom=100,106.08,349.1243","為提升本市社會工作人力與服務品質，以 102 年度提報中央之社會工作專職人員數 731 人為基準計算，需增加社會工作專職人員至 1,097 人，方能達到社會工作人力提高至 1.5 倍目標。本府於 104 年度已再納編 47 名正式社工人力，未來將結合公私合作力量，積極鼓勵並輔導私部門民間單位進用專業社工人力，以提升本市社會福利專業服務能量。",本府於 104 年度已再納編 47 名正式社工人力,正在做,,,,
兒少福利,生育津貼，每胎 3 萬元,"https://689340cd4fad71557e96f4b9891f71a466f7e70b-www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=29&zoom=100,81.978236,536.1443","為鼓勵本市市民生育，減輕育兒經濟負擔，以解決少子化問題，凡自 103 年 12 月 25 )，出生之新生兒及申請人( 父或母)符合設籍相關規定 生兒出生之次日起 6 個月內提出申請者，每胎可獲得 3 萬元生育津貼補助，此外，為體恤多胞胎家庭之經濟負擔，針對多胞胎家庭將加碼發放，雙胞胎每胎 3 萬 5,000 元，三胞胎以上每胎 4 萬 5,000 元。同時，為達簡政便民之效能，規劃民眾於戶政事務所辦理新生兒出生登記時可同時受理申請。",,正在做,,,,
兒少福利,育兒津貼，3 歲以下每月 3 千元,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=29&zoom=100,81.978236,536.1443","基於保障兒童健康成長權、分擔育兒責任與紓緩育兒經濟負擔，本府規劃發放育兒津貼。凡兒童及申請人(父母、監護人、或其他實際照顧者)符合設籍並實際居住本市一定期間，每名幼兒每月補助 3,000 元育兒津貼，補助至滿 3 足歲當月止，預計受惠人數為 5 萬 4,000 人。",,,無完成進度說明,,,
兒少福利,學齡前兒童免費健康檢查暨牙齒塗氟服務,"http://www.googledrive.com/host/0B1tiWyU4jeiofjJoQ29RRVN5VDlKVnJYQWJSV183bl9vdGFwVHV1YTdPaDJ1LVhsLTFxWXc/index.html?file=104/taoyuan.pdf#page=29&zoom=100,81.978236,411.1643","為提供嬰幼兒照顧與健康諮詢服務，本府整合全市醫療專業團隊（由小兒科專科醫師、牙科醫師、護理人員)及村里社區網絡，提供本市近 6 萬名 3 歲至 6 歲學齡前兒童超過 12 項之免費健康檢查，包括：發展評估、視力、聽力及牙齒等全身到幼兒園提供兒童口腔檢查健康檢查項目，以期早期發現、早期治療，把握 6 歲前的黃金矯治期。本項照顧與健康服務，使每名兒童每年節省新臺幣 1,850 元醫療費用，全市節省總計超過新臺幣 1 億 1 千萬餘元醫療費用及舟車往返與候診的時間耗費(不包括交通時間與交通費)。",,正在做,應更清楚說明進度,,,
